StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,Doi,ReferenceType,Keywords,PdfRelativePath,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,CustomId
5e6b0bc6-1aed-4ad9-bdd0-0cde4cff67b7,Understanding Land Changes for Sustainable Environmental Management: The Case of Basilicata Region (Southern Italy),Giuseppe Cillis;Biagio Tucci;Valentina Santarsiero;Gabriele Nolè;Antonio Lanorte,Pollutants,,"Sustainable land management is one of the key actions for the achievement of objectives set by the 2030 Agenda for Sustainable Development. In particular, land represents a fundamental resource to address issues of climate change, biodiversity preservation, maintaining ecosystem services, and at the same time ensuring shared prosperity and well-being. Therefore, it is necessary to activate strategies to monitor changes in land use and land cover in order to evaluate strategies for proper management. To do this, the new open source geospatial analysis tools and the increasing availability of remote sensed open data can allow the activation of methodologies for monitoring changes in land use and land cover in order to provide data usable in other research areas or, for example, to implement a decision support system for environmental sustainability. In this study, a GIS approach based on open remote sensing data has been used to perform a spatial analysis of land cover changes within the Basilicata region (Southern Italy) that is spatially expeditious yet accurate. The results showed a very evident land transformation with important repercussions on the environmental components. The ease of use of techniques makes this methodology replicable in other territory and can be used as a preliminary approach to sustainable development model.",https://www.mdpi.com/2673-4672/1/4/18,,2021,10.3390/pollutants1040018,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,XXFDLMIM
ca79c23d-a4d9-4518-8593-3b801e9c7801,Imagining Truly Open Access Bioethics: From Dreams to Reality,Bryn Williams-Jones;Vincent Couture;Renaud Boulanger;Charles Dupras,The American Journal of Bioethics,,,https://www.tandfonline.com/doi/full/10.1080/15265161.2017.1365193,,2017,10.1080/15265161.2017.1365193,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,H9ZJDSCP
dd46003d-3706-43e5-888c-27d407527d3f,"Predicting 30-Day Readmission Risk for Patients With Chronic Obstructive Pulmonary Disease Through a Federated Machine Learning Architecture on Findable, Accessible, Interoperable, and Reusable (FAIR) Data: Development and Validation Study",Celia Alvarez-Romero;Alicia Martinez-Garcia;Jara Ternero Vega;Pablo Díaz-Jimènez;Carlos Jimènez-Juan;María Dolores Nieto-Martín;Esther Román Villarán;Tomi Kovacevic;Darijo Bokan;Sanja Hromis;Jelena Djekic Malbasa;Suzana Beslać;Bojan Zaric;Mert Gencturk;A Anil Sinaci;Manuel Ollero Baturone;Carlos Luis Parra Calderón,JMIR Medical Informatics,,"Background               Owing to the nature of health data, their sharing and reuse for research are limited by legal, technical, and ethical implications. In this sense, to address that challenge and facilitate and promote the discovery of scientific knowledge, the Findable, Accessible, Interoperable, and Reusable (FAIR) principles help organizations to share research data in a secure, appropriate, and useful way for other researchers.                                         Objective               The objective of this study was the FAIRification of existing health research data sets and applying a federated machine learning architecture on top of the FAIRified data sets of different health research performing organizations. The entire FAIR4Health solution was validated through the assessment of a federated model for real-time prediction of 30-day readmission risk in patients with chronic obstructive pulmonary disease (COPD).                                         Methods               The application of the FAIR principles on health research data sets in 3 different health care settings enabled a retrospective multicenter study for the development of specific federated machine learning models for the early prediction of 30-day readmission risk in patients with COPD. This predictive model was generated upon the FAIR4Health platform. Finally, an observational prospective study with 30 days follow-up was conducted in 2 health care centers from different countries. The same inclusion and exclusion criteria were used in both retrospective and prospective studies.                                         Results               Clinical validation was demonstrated through the implementation of federated machine learning models on top of the FAIRified data sets from different health research performing organizations. The federated model for predicting the 30-day hospital readmission risk was trained using retrospective data from 4.944 patients with COPD. The assessment of the predictive model was performed using the data of 100 recruited (22 from Spain and 78 from Serbia) out of 2070 observed (records viewed) patients during the observational prospective study, which was executed from April 2021 to September 2021. Significant accuracy (0.98) and precision (0.25) of the predictive model generated upon the FAIR4Health platform were observed. Therefore, the generated prediction of 30-day readmission risk was confirmed in 87% (87/100) of cases.                                         Conclusions               Implementing a FAIR data policy in health research performing organizations to facilitate data sharing and reuse is relevant and needed, following the discovery, access, integration, and analysis of health research data. The FAIR4Health project proposes a technological solution in the health domain to facilitate alignment with the FAIR principles.",https://medinform.jmir.org/2022/6/e35307,,2022,10.2196/35307,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,WLPALQLP
b3671d1d-e35f-41e3-aa8a-c31fff1f1f02,The Effect of Preregistration on Trust in Empirical Research Findings,Sarahanne Miranda Field;Eric-Jan Wagenmakers;Henk Kiers;Rink Hoekstra;Anja Franziska Ernst;Don Van Ravenzwaaij,,,"The crisis of confidence has played a primary role in undermining the trust researchers place in the findings of their peers, and our beliefs about the credibility of research results. Thus, the importance of increasing trust in credible reported research is paramount. Incentives such as preregistration are aimed at establishing a more trustworthy scientific literature, in that they help prevent various questionable research practices. As it stands, however, no empirical evidence exists demonstrating that preregistration does increase trust. Indeed, the objective merits of preregistration greatly lose in value if a researcher's subjective assessment of the value of preregistration does not align. Additionally, the picture may be complicated by a researcher's familiarity with the author of the study, regardless of the preregistration status of the research. The following proposal describes how we aim to test the extent to which preregistration increases the trust of participants in the reported outcomes. We also aim to assess how familiarity with another researcher might influence trust. We expect that preregistration increases researchers' trust in findings, relative to no preregistration, and that registered reporting increases trust more than preregistration alone. We also expect that familiarity enhances trust judgments to some extent, however we do not have specific expectations regarding the nature of this effect. We therefore include familiarity as an exploratory effect in our analyses. The OSF page for this registered report proposal and its pilot can be found here: http://dx.doi.org/10.17605/OSF.IO/B3K75",https://osf.io/8sqf5,,2018,,report,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,6C65ZH3S
4aaacb9f-ab1c-429e-96a0-1dbf281d22e4,Wastewater Surveillance for Public Health: Beyond the Pandemic,Vishvak Kannan;Saveetha Meganathan;Rakesh Mishra,Journal of Science Policy & Governance,,"Wastewater-based epidemiology (WBE) is a public health tool that enables informed, targeted responses to crises such as disease outbreaks and epidemics. In this paper, we discuss the significance of the practice of open science in generating social impact through policy decisions on day-to-day pandemic management when public institutions adopt WBE as part of the COVID-19 pandemic response. Further, we examine how open science helped communicate the importance and credibility of cutting-edge science to the public through continuous engagement using publicly available data, scientific communication interfaced through mass media, and information sharing via a live dashboard. Critical to the translation of science to policy was the philosophy of complete access to the entire knowledge generation process, results, and findings. We analyze the success of such an initiative in the city of Bengaluru in India amidst other academic studies in the country with regard to their translation to policy engagement. We posit that Bengaluru’s success may be due to the presence of an open science ethos, and multi-stakeholder inputs for knowledge creation and dissemination, leading to nuanced science communication which is empowering rather than patronizing. We further suggest policy-level recommendations for the incorporation of WBE as a public health surveillance tool and impress upon the interweaving of open science as part of scientific practice and its broader uptake by the policy ecosystem.",https://www.sciencepolicyjournal.org/article_1038126_jspg210207.html,,2022,10.38126/JSPG210207,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,RTAQHLHB
448b65c3-5157-4572-92ef-80186ae57a05,What Is Societal Impact and Where Do Altmetrics Fit into the Equation?,Kim Holmberg;Sarah Bowman;Timothy Bowman;Fereshteh Didegah;Terttu Kortelainen,Journal of Altmetrics,,,https://journalofaltmetrics.org/articles/10.29024/joa.21/,,2019,10.29024/joa.21,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,Y2R7HFCL
e95e8f0d-d94e-4c82-8ec4-05d3245f19b4,Empowerment and participation by the means of Citizen Science -Methodological approaches and experiences from projects in rural areas,Marika Gruber;Gabriele Hagendorfer-Jauk,,,"This article discusses the individual, social and democratic potentials of participation in Citizen Science projects. It has been investigated whether and to what extend Citizen Science participation can foster  individual empowerment, self-advocacy, political participation and community capacity building for vulnerable groups. Experiences and impacts derived from two recently finished practice projects in rural areas of Carinthia, which aimed to promote the inclusion and equity of chances for people with a migrant background as well as elderly people with dementia and their caregivers, are reflected and discussed. The results show that (Citizen Science) research is able to help in giving disadvantaged groups a voice and the possibility of participation in the community.",,,2021,,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,3Q3H35UQ
faffa0b2-927e-4814-a5cf-b022fd265e03,Impact of Open Access scholarly publications on the web,Lucie Loubère;Fidelia Ibekwe,Conceptions of Library & Information Science (COLIS),,,https://hal.science/hal-02401795,,2019,,conferencePaper,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,3VTG2LDB
65328d8b-a440-4691-bc46-944139119bf3,"PubMed and ArXiv vs. Gold Open Access: Citation, Mendeley, and Twitter Uptake of Academic Articles of Iran",Ashraf Maleki,,,"Despite contradicting evidence that open access (OA) articles might have greater citation advantage, there is less case studies in developing countries showing whether their global publication availability pattern advantages scientific impact metrics. Also, by addition of altmetrics to the world scientific evaluation system it is less known how different research access channels such as OA publishing, PubMed indexing, and providing preprints in arXiv repository apply to altmetric indicators. In response, this paper investigated the case of WoS publications of Iran (2001-2012) for impact of mentioned publication availability models on citation, Mendeley readership, and tweet counts across four broader areas of research. Results suggested stronger impact of repository availability than OA on publication uptake. The findings on 98,453 articles show that gold OA papers (5%) did not benefit significantly more metric counts, except in tweets linking to OA medical publications. Articles in PubMed Central (3%) significantly advantaged the three investigated metrics, whereas arXiv preprints (2%) had higher readership advantage only. Different from PubMed publications, tweets to OA medical research did not significantly correlate with citations, suggesting that tweeting OA probably reflected aspect of impact different from formal citations. In Addition, OA publications only in life science and biomedicine were significantly read by Mendeley users in developed countries rather than developing ones. Finally, it seem that publication availability pattern can significantly impact publication uptake, although form and extent of it varies across fields.",,,2015,,book,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,PUBNJVWW
7a025cfd-dfab-45d5-973e-36c77189d118,Researchers Outside APC-Financed Open Access: Implications for Scholars Without a Paying Institution,Jørgen Burchardt,SAGE Open,,"The article processing charge (APC) financed Open Access is a publication model that provides immediate and free access to scientific articles. More than half of the world’s Open Access articles are published according to this concept. However, a side effect of the model is that research is not published if researchers cannot pay the publication charge. The study examines the nature of this phenomenon, its extent, and implications. The study places a special focus on authors who are not affiliated with a research institution. The proportion of these authors is identified among 2,184 Danish authors in Danish periodicals in 2010. The possibility for poor researchers to receive compensation from publishers is investigated as well. Paying the APC is a problem for many researchers—represented by around 30% of authors who have published in Danish journals (unemployed scientists, students, as well as retired and private employees). Grants from publishers exist, but they are small and too uncertain to ensure that research is published optimally. This study predicts that a large amount of valuable research risks not being published if this publishing model dominates without alternatives or countermeasures.",https://doi.org/10.1177/2158244014551714,,2014,10.1177/2158244014551714,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,WGNNSR49
292c0616-f8dc-42fa-9a24-1454fd3a9386,Citizen Science: Exploring the Potential of Natural Resource Monitoring Programs to Influence Environmental Attitudes and Behaviors,Sarah K. Chase;Arielle Levine,Conservation Letters,,"Citizen science programs monitoring ecosystems and natural resources are promoted for their potential to foster environmental awareness and stewardship. We surveyed volunteers in natural resource monitoring programs to determine whether they perceived changes in their environmental attitudes and decision-making. The majority of participants perceived changes in their attitude toward the resource being monitored, but not in their decision-making toward the resource they monitored or toward the environment more broadly. While the resources volunteers monitored in this study were diverse, program volunteers themselves were not. Participants were largely white, older, affluent, well-educated, held strong preexisting environmental attitudes, and were involved in other conservation, research, or management efforts. While engaging this narrow range of self-selected volunteers has the potential to reinforce existing pro-environmental attitudes through strengthening social networks, citizen science programs can increase their potential to promote attitude and behavioral change by making a concerted effort to engage a more diverse “citizenry.”",https://onlinelibrary.wiley.com/doi/abs/10.1111/conl.12382,,2018,10.1111/conl.12382,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,IJ252RGX
2c123f04-8294-4414-a610-4bbf960fdd5e,Data-Intensive Ecological Research Is Catalyzed by Open Science and Team Science,Kendra Spence Cheruvelil;Patricia A Soranno,BioScience,,"Many problems facing society and the environment need ecologists to use increasingly larger volumes and heterogeneous types of data and approaches designed to harness such data—that is, data-intensive science. In the present article, we argue that data-intensive science will be most successful when used in combination with open science and team science. However, there are cultural barriers to adopting each of these types of science in ecology. We describe the benefits and cultural barriers that exist for each type of science and the powerful synergies realized by practicing team science and open science in conjunction with data-intensive science. Finally, we suggest that each type of science is made up of myriad practices that can be aligned along gradients from low to high level of adoption and advocate for incremental adoption of each type of science to meet the needs of the project and researchers.",https://doi.org/10.1093/biosci/biy097,,2018,10.1093/biosci/biy097,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,WSI3HV3E
477dce9e-82cb-4603-a3a6-18fffcd59342,Altmetrics analysis of highly cited academic papers in the field of library and information science,Jane Cho,Scientometrics,,"In this study, altmetrics for LIS research papers, and whether OA affects the altmetrics, were analyzed. In addition, by analyzing the differences in the altmetrics in 10 major research areas of LIS, this study identified sub-research topics that are frequently read outside of academia or mentioned on social media. This study sampled a thousand papers highly cited in the WOS, OA status and altmetrics of papers were collected through Unpaywall and PlumX. The collected data was analyzed as follows. Whether the OA affects the usage, capture, mention, and social media attention of the altmetrics was identified through a Mann–Whitney analysis, and was presented visually through a correspondence analysis. And then using factor analysis and correlation analysis, this study understand whether the article cited in an academic paper or bookmarked for reading showed a sensitive reaction to social media as well. Finally to understand the difference in altmetrics sensitivity of 10 LIS sub-subject topics, papers showing a high sensitivity for each of the 6 sources were selected, and a correspondence analysis was conducted on the relationship with the subject topics. The analysis results can be summarized as follows: First, 63% of the papers to be analyzed had a Mendeley bookmark reader, whereas 36%, 17%, 3%, and 4% had views, tweets, blogs, and Wiki references, respectively. Second, views, blogs, and tweets showed greater sensitivity in open-access papers, and the number of Mendeley bookmark readers was the only source of altmetrics that had a significant correlation with citations. Fourth, information technology and knowledge management topics showed a high number of citations and readers, and public libraries and websites appeared as research topics with a significant usage. In addition, academic communication appeared as a topic with high sensitivity to tweets.",https://doi.org/10.1007/s11192-021-04084-w,,2021,10.1007/s11192-021-04084-w,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,YBKDUESN
73bb35bd-0e07-49c2-8546-b237b32cf7d9,A review of citizen science and community-based environmental monitoring: issues and opportunities,Cathy C. Conrad;Krista G. Hilchey,Environmental Monitoring and Assessment,,"Worldwide, decision-makers and nongovernment organizations are increasing their use of citizen volunteers to enhance their ability to monitor and manage natural resources, track species at risk, and conserve protected areas. We reviewed the last 10 years of relevant citizen science literature for areas of consensus, divergence, and knowledge gaps. Different community-based monitoring (CBM) activities and governance structures were examined and contrasted. Literature was examined for evidence of common benefits, challenges, and recommendations for successful citizen science. Two major gaps were identified: (1) a need to compare and contrast the success (and the situations that induce success) of CBM programs which present sound evidence of citizen scientists influencing positive environmental changes in the local ecosystems they monitor and (2) more case studies showing use of CBM data by decision-makers or the barriers to linkages and how these might be overcome. If new research focuses on these gaps, and on the differences of opinions that exist, we will have a much better understanding of the social, economic, and ecological benefits of citizen science.",https://doi.org/10.1007/s10661-010-1582-5,,2011,10.1007/s10661-010-1582-5,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,TLG8VP7L
2ed15727-edaa-4f8d-a440-fda7fb3974f0,Integrated Monitoring Systems for Coastal Communities,Ryan Flagg;Mia Otokiak;Maia Hoeberechts;Lucianne M. Marshall,OCEANS 2019 MTS/IEEE SEATTLE,,"With approximately 40 percent of the world's population living within 100 km of the coast, it is critical that the ocean environment upon which these people depend be persistently monitored. Fortunately, coastal communities are ideally situated to take the leading role in this effort by leveraging their knowledge and understanding of the surrounding environment and by taking advantage of existing community infrastructure to support a range of complementary monitoring systems. Ocean Networks Canada (ONC) operates ocean observatories on the west and east coasts of Canada and the Arctic and continuously gathers data in real-time for scientific research that helps communities, governments, and industry make informed decisions about the future. ONC is best known for its NEPTUNE and VENUS cabled observatories located off-shore southern British Columbia, and for the Oceans 2.0 data management system that supports ocean sensor health monitoring and troubleshooting, asset management, data capture, QA/QC, metadata, data delivery, data products, and web services. Building on the experience and expertise garnered from the installation and maintenance of VENUS and NEPTUNE, and on the data management foundation provided by Oceans 2.0, Ocean Networks Canada has advanced its capacity to monitor the ocean. ONC's world leading understanding of cabled community observatories and community-led monitoring programs leverages advancements in mobile oceanographic and meteorological instruments by making use of purpose-built mobile application software. The Cambridge Bay, NU observatory has provided a number of instrument manufacturers with opportunities to test and demonstrate their technologies under extreme Arctic conditions while simultaneously providing a wide range of persistent, real-time data to both the global science and local Arctic communities. Since the installation in 2012, the growing use of the Cambridge Bay observatory physical infrastructure and data has increased reliance on its continued successful operation and increased demand on its capabilities. In fact, support for this particular community observatory continues to grow with Cambridge Bay residents providing logistic assistance for observatory maintenance, participating in outreach and formal learning activities, and, more recently, collecting critical, winter-time data on snow depth and ice thickness. Its success enabled the expansion of a number of community observatories across the BC coast, as part of ONC's Smart Ocean SystemsTM program. Meanwhile, data collected by community members themselves (commonly referred to as “citizen science”) is a concept that continues to evolve with changing technology, data demands, and collection techniques. This method has remarkable potential in coastal communities, as the people who live there are, without question, the best suited to be collecting data in the field. Their understanding of the local environment and the risks and challenges of working in their unique coastal environments remains unparalleled, allowing them to capture critical data in a relatively large area through all of the seasons. Moreover, Arctic research is estimated to cost eight-times that of work in temperate regions [1]. A community approach tends to be cost effective by taking advantage of local resources, providing an often-overlooked connection between the data and the people it affects the most, and it has the potential to integrate local and traditional knowledge into the decision-making process. Mature citizen science programs, such as those being supported and co-developed by ONC, endeavor to leverage this community knowledge and to pair it with the funds and person time needed to supply the equipment and training to a population that is extremely capable and willing. This contribution will discuss the range of technologies and instrumentation used in ONC's community observatories and citizen science programs. It will also present the relationship between the communities, the technology, and the data that are produced.",,,2019,10.23919/OCEANS40490.2019.8962781,conferencePaper,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,CLEHLPW3
881ec560-7d99-4767-90a7-4444c4cdbe9b,Open Access Advantages as a Function of the Discipline: Mixed-methods Study,Shlomit Hadad;Noa Aharony,The Journal of Academic Librarianship,,"Purpose: This mixed-methods study integrates bibliometric and altmetric investigation with a qualitative method in order to assess the prevalence and societal-impact of Open-Access (OA) publications, and to reveal the con­ siderations behind researchers' decision to publish articles in closed and open-access.",https://linkinghub.elsevier.com/retrieve/pii/S009913332300085X,,2023,10.1016/j.acalib.2023.102746,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,E8697R6Z
a7e0d4bc-8ffa-46f3-a8f6-70349fd0f563,Open Access. Open Science. Open Urology,Christopher E. Bayne;Michael H. Hsieh,European Urology,,,https://www.sciencedirect.com/science/article/pii/S030228381630690X,,2017,10.1016/j.eururo.2016.09.050,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,9CQBU5D7
9599d365-da99-439f-981e-33cb3772ec5b,Science learning in biodiversity citizen science: Inputs from the analysis of online social interactions within a contributory project for pollinators' monitoring,Baptiste Bedessem;Ana-Cristina Torres;Colin Fontaine;Nicolas Deguines,Biological Conservation,,"Biodiversity citizen science projects are both valued for their contribution to scientific research and for their impact on participants' science learning and engagement towards the environment. In this paper, we assess the impact of participation in a biodiversity citizen science project (the Spipoll, dedicated to pollinators' monitoring) through the analysis of online interactions within the program's data sharing platform. By drawing on a previous qualitative analysis of the comments exchanged by the participants within this platform, we focus on those comments which share items on aspects of biology and ecology related to the Spipoll program. This sample gathers 2009 comments from 2010 to 2018. We first classified the different constitutive elements from these comments into seven categories following the topics they deal with. We then studied the temporal change in occurrence of each of these topics from 2010 to 2018. We show that long-term participation is associated with the growing expression of scientific procedural skills: formulation of hypothesis and explanation, proposition of new research questions. To our knowledge, our study is the first one that detects the acquisition of such procedural skills in biodiversity citizen science. We also show that long-term participation is associated with the growing attention to natural seasonal cycles. This study finally illustrates the value of the online traces of citizen scientists' activities to analyze participants' outcomes of citizen science. Consequently, it should encourage the development of such online communication spaces within contributory projects, without restricting them to online citizen science.",https://www.sciencedirect.com/science/article/pii/S0006320722003603,,2022,10.1016/j.biocon.2022.109807,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,VZC9NQF6
c130eac4-2c38-4166-b6dd-b6c8e3c7dbc2,Connecting science and community: Volunteer beach profiling to increase coastal resilience,Alyson L. Eberhardt;Larry G. Ward;Rachel C. Morrison;Wellsley Costello;Christian Williams,Continental Shelf Research,,"The New Hampshire (NH) Volunteer Beach Profile Monitoring Program (VBPMP) was developed as a partnership between University of New Hampshire scientists, community volunteers through the Coastal Research Volunteer program, the NH Coastal Program, and the NH Geological Survey. The program addresses multiple needs including building a robust dataset to understand beach erosion and accretion trends on the New Hampshire Atlantic Coast and developing the capacity to maintain the program over an extended period (years). Also, very important to the program is the engagement of local and regional residents in the study as partners and sharing the results to increase awareness of coastal issues to inform coastal management. Starting in December 2016, three profile stations were established at three NH beaches to train volunteers and establish the monitoring program. In January 2018, the number of profile stations was expanded to thirteen, increasing coverage to six major beaches.. Analysis of the beach profile database focuses on the period from January 2018 to October 2021. As expected, NH beaches showed seasonal variations with erosion in winter followed by extended accretional periods. The beaches were significantly eroded during a series of severe nor'easters in March 2018. For example, Hampton Beach experienced up to ∼1.4 m of vertical erosion and ∼30 m of berm retreat. An unexpected result from this study was the large differences in the mean elevations between the beaches based on the elevation profiles. The lower elevation beaches were far more susceptible to storm flooding, erosion, and damage to infrastructure. In addition to greater capacity for data collection toward decision-making, adopting a citizen science approach resulted in benefits to community and academic partners, such as improved methods, varied perspectives, increased knowledge about coastal processes and climate threats, connection to place, and motivation to take action.",https://www.sciencedirect.com/science/article/pii/S0278434322000875,,2022,10.1016/j.csr.2022.104733,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,CJJBSBZF
2b6e2a17-49b8-4e13-b59b-7048118464a9,A systematic literature review of K-12 environmental Citizen Science (CS) initiatives: Unveiling the CS pedagogical and participatory aspects contributing to students’ environmental citizenship,Demetra Hadjichambi;Andreas Ch. Hadjichambis;Anastasia Adamou;Yiannis Georgiou,Educational Research Review,,"Environmental Citizen Science (CS) initiatives have been largely embraced in K-12 education, as they are often hypothesized to improve students' knowledge, skills, attitudes, and behaviours to act as “environmental citizens” according to the notion of Environmental Citizenship (EC). However, the potential of environmental CS initiatives to promote Education for Environmental Citizenship (EEC) has not been systematically explored. At the same time, environmental CS initiatives for educational purposes are highly heterogenous and learning is enacted in diverse ways, according to the participatory and the pedagogical components underpinning each initiative. To address the complexity of the field, this review study adopts the PRISMA methodology to synthesize thirty-four empirical studies (n = 34) retrieved from a systematic review of the literature covering the last two decades (2000–2020). The reviewed environmental CS initiatives were subjected to a content analysis to identify their impact on students' EC (e.g., EC competences, actions, outcomes), as well as to unveil the CS initiatives' constitutional components in terms of (a) Participation (e.g., types of students' contributions, level of data collection, frequency of students' participation, modes of student engagement, forms of students’ involvement), and (b) Pedagogy (e.g., learning goals, educational contexts, learning mechanisms, EEC pedagogy). Our analysis shed light to the three territories (Participation, Pedagogy, Environmental Citizenship) underpinning the reviewed CS initiatives as well as to their interrelations. We reflect on these findings, and we provide directions for future research to guide the development of more successful environmental CS initiatives in K-12 education, serving as a vehicle for EC.",https://www.sciencedirect.com/science/article/pii/S1747938X23000180,,2023,10.1016/j.edurev.2023.100525,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,E6Q4BZZI
1a4548ad-dd76-4a50-99cf-d3808518c906,The Open Access in the Context of the Globalizing World,Nikos Koutras,Publishing Research Quarterly,,"Globalization and the internet are intrinsically linked. This obvious fact has major implications for how the publishing industry will be modified in the foreseeable future. This change may be technologically driven but there is a place for intellectual debate about the appropriate regulation of the field. This requires an examination of the commercial and moral claims of the authors or creators and the conventional publishers vis a vis those of the end users both nationally and internationally. This analysis will enable me to make an argument about the importance of open access as an appropriate governance mechanism for both protection and distribution of information in the international arena. In addition, this paper argues that in a globalized world justice and social cohesion requires commercial Multinational corporations (MNCs) to act responsibly and ethically. Most of the big publishing houses are such MNCs and if open access repositories (OARs) are to be relevant such publishing houses will have to embrace the concept. Overall, I will use the concept of corporate social responsibility to make the argument that it is logical and feasible that publishing MNCs can modify their business practices and adopt OARs.",https://doi.org/10.1007/s12109-015-9403-x,,2015,10.1007/s12109-015-9403-x,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,6NN2QIRR
81b597fb-5d82-49e7-be71-1ac7a62823c7,Free online availability substantially increases a paper's impact,Steve Lawrence,Nature,,,https://www.nature.com/articles/35079151,,2001,10.1038/35079151,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,9ETULBRD
ac996f1e-ce2c-4599-8edd-482a3524df9d,Butterfly citizen scientists in the United States increase their engagement in conservation,Eva J. Lewandowski;Karen S. Oberhauser,Biological Conservation,,"Nature-based citizen science projects can educate their volunteers about conservation issues and encourage them to engage in conservation actions. Theory and previous research suggest that knowledge of issues and action strategies, as well as social factors can influence the decision to take action on a given issue. To determine the extent to which volunteers are receiving information and support through their citizen science projects that could increase their engagement in conservation, we surveyed participants from butterfly citizen science projects across the United States. We asked volunteers if they received information on butterfly conservation threats and action strategies, if they were actively encouraged to engage in conservation, if their project provided a sense of connection and community that supported engagement in conservation, and how their engagement in 12 different conservation actions, ranging from planting host plants to contacting the media about butterfly conservation, has changed since joining citizen science. 79% of our respondents reported that they have received information on butterfly conservation from their citizen science project, and 55% felt that their project actively encouraged them to engage in conservation. 95% of respondents reported that they had increased their involvement in butterfly conservation. Notably, volunteers who received information on conservation and who were encouraged to engage in conservation by their citizen science project were more likely to have increased their engagement in conservation. Connection to other volunteers was also linked to increased conservation action. We make recommendations for how citizen science projects can improve their programming to increase conservation engagement.",https://www.sciencedirect.com/science/article/pii/S0006320715300367,,2017,10.1016/j.biocon.2015.07.029,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,P85VR75R
15da9459-df7b-4833-a8b2-dcad55acefc6,Identifying widely disseminated scientific papers on social media,Yaxue Ma;Tingting Li;Jin Mao;Zhichao Ba;Gang Li,Information Processing & Management,,"Identifying widely disseminated papers (WDPs) on social media can help to understand dissemination mechanisms of scientific papers from academia to social media and assist in the formulation of public and science policy. This study applies machine learning methods to explore the possibility of identifying WDPs and to investigate the influence mechanisms of literature-related and social media-related features. A pre-task was first conducted to investigate whether the visibility of scientific papers on social media can be predicted, and the role of various features was analyzed. Then, we defined two predictive tasks for identifying WDPs before and after they are visible on social media. The performance of eight state-of-the-art algorithms was compared in three experiments against the dataset of the oncology field, and the contribution of literature-related and social media-related features in the tasks was explained based on the Shapley additional explanations (SHAP) value. The results show that XGBoost performs better than other algorithms, especially with an F1 score of 0.988 and AUC of 0.998 in the trend prediction task. Nearly all of the literature-related features have great effects on identifying long-term disseminated papers, and most social media-related features play more significant roles in identifying broadly mentioned papers. Moreover, journal features contribute more to identifying papers of social media visibility, while paper features, especially research topics, have a greater influence on identifying WDPs. The number and proportion of academic-related Twitter users have great impacts on the scale and duration of papers’ dissemination. The number and duration of first-generation tweets play critical roles in identifying broadly mentioned and long-term disseminated papers, respectively. This study provides profound insights into the influencing factors in the dissemination of papers from the scientific community to and across social media, and helps to understand the difference in knowledge propagation between academia and the public.",https://www.sciencedirect.com/science/article/pii/S030645732200067X,,2022,10.1016/j.ipm.2022.102945,journalArticle,,,2023-08-21 10:50:35,e8336267-2d0e-43e0-94d8-e0f0b513b58e,test2,WX9GC8Y4
